Year,0.167,0.5,0.833
2010,0.0,0.0,0.0
2020,4.0,6.0,9.0
2030,8.0,12.0,16.0
2040,13.0,17.0,23.0
2050,18.0,25.0,33.0
2060,24.0,33.0,44.0
2070,31.0,42.0,55.00000000000001
2080,38.0,52.0,69.0
2090,47.0,63.0,83.0
2100,56.99999999999999,76.0,99.0
2110,62.0,86.0,113.99999999999999
2120,71.0,98.0,130.0
2130,80.0,110.00000000000001,146.0
2140,89.0,122.0,162.0
2150,97.0,133.0,178.0
